지점,일시,풍속(m/s),풍향(deg),GUST풍속(m/s),현지기압(hPa),습도(%),기온(°C),수온(°C),최대파고(m),유의파고(m),평균파고(m),파주기(sec),파향(deg)
22194,2020-01-01 00:00,6.4,1,9,1034,58,2.4,11.5,3.2,1.9,1.3,7.1,347
22194,2020-01-01 01:00,6,341,9,1033.3,57,2.4,11.5,2.8,1.9,1.3,7.1,345
22194,2020-01-01 02:00,6,355,8.6,1033.1,60,3,11.5,2.7,1.5,1.1,8,156
22194,2020-01-01 03:00,5.9,333,8.5,1033.4,60,3.1,11.5,2.4,1.5,1,5.8,339
22194,2020-01-01 04:00,5.7,339,9.8,1033.1,57,3.2,11.5,2.5,1.2,.9,7.1,356
22194,2020-01-01 05:00,5.8,329,9.7,1032.6,58,3.6,11.4,2,1.1,.8,7.1,1
22194,2020-01-01 06:00,6.7,340,10.4,1032.7,59,3.8,11.5,2.2,1.2,.9,5.8,359
22194,2020-01-01 07:00,5,326,6.9,1032.7,58,4.1,11.5,2.2,1.2,.9,6.4,348
22194,2020-01-01 08:00,6.2,344,9.1,1033.1,54,3.9,11.5,1.9,1.1,.8,5.8,342
22194,2020-01-01 09:00,5.4,338,8.3,1033.3,55,4.3,11.5,1.5,1.1,.8,5.3,338
22194,2020-01-01 10:00,5.6,329,8.9,1033.9,54,4.5,11.5,1.7,1,.7,5.8,356
22194,2020-01-01 11:00,3.3,332,5.4,1034.1,55,4.8,11.5,1.5,1,.7,5.3,3
22194,2020-01-01 12:00,4.8,336,7.1,1033.2,57,5.1,11.5,1.3,1,.7,5.3,319
22194,2020-01-01 13:00,4.9,318,7.1,1032.4,55,5.2,11.5,1.4,.9,.7,4.9,355
22194,2020-01-01 14:00,4.7,308,7.1,1031.6,55,5.5,11.5,1.6,.9,.6,4.9,343
22194,2020-01-01 15:00,5,322,7.8,1031.7,56,5.7,11.5,1.4,.8,.6,5.3,340
22194,2020-01-01 16:00,4.5,291,7.7,1032.2,57,6,11.5,1.2,.8,.6,5.3,349
22194,2020-01-01 17:00,5,308,8,1031.6,58,6.3,11.5,1.6,.8,.6,5.3,1
22194,2020-01-01 18:00,5.1,324,7.9,1031.4,58,6.5,11.4,1.2,.9,.6,5.8,0
