지점,일시,풍속(m/s),풍향(deg),GUST풍속(m/s),현지기압(hPa),습도(%),기온(°C),수온(°C),최대파고(m),유의파고(m),평균파고(m),파주기(sec),파향(deg)
22101,2011-01-01 00:00,7.3,9,10,1017.7,63,-3.8,4.7,2.2,1.4,.7,8,297
22101,2011-01-01 01:00,6.6,17,8.7,1017.9,60,-4.4,5,2.4,1.4,.7,8,330
22101,2011-01-01 02:00,5.9,351,9.3,1017.5,60,-4.2,4.9,2.3,1.3,.6,8,317
22101,2011-01-01 03:00,5.9,334,8.3,1018,62,-4,4.8,1.7,1.1,.6,9.1,257
22101,2011-01-01 04:00,7,356,10.1,1018.9,62,-4.3,4.7,2.1,1.2,.6,8,140
22101,2011-01-01 05:00,6.2,1,8.3,1019,61,-4.9,4.6,2,1.2,.6,9.1,129
22101,2011-01-01 06:00,6.4,358,8.8,1019.8,54,-4.9,4.5,2,1.2,.6,9.1,117
22101,2011-01-01 07:00,4.4,338,6.6,1020.9,56,-5,4.6,1.8,1,.5,8,125
22101,2011-01-01 08:00,5.3,359,7.5,1021.4,61,-4.8,4.3,1.9,1.1,.5,8,136
22101,2011-01-01 09:00,6.5,17,8.6,1021.5,62,-4.7,4.4,2.5,1.4,.7,8,143
22101,2011-01-01 10:00,5.8,357,7.5,1022.7,59,-4.6,4.6,2.2,1.3,.6,7.1,191
22101,2011-01-01 11:00,4.5,344,6.9,1023.6,62,-4.3,4.6,1.9,1.2,.6,7.1,301
22101,2011-01-01 12:00,4.3,346,6.7,1023.8,60,-3.9,4.8,2,1.1,.6,6.4,285
22101,2011-01-01 13:00,4.7,2,7.6,1023.7,62,-3.9,4.9,1.7,1.1,.5,7.1,315
22101,2011-01-01 15:00,2.3,305,4.9,1023.4,,,5.1,1.5,.9,.4,5.8,5
22101,2011-01-01 16:00,1.1,246,3.4,1023.9,,,5,1.2,.8,.4,6.4,54
22101,2011-01-01 17:00,.1,143,1.7,1024.4,,,4.9,1.3,.8,.4,7.1,119
22101,2011-01-01 18:00,.3,145,1.8,1025,,,4.6,1.2,.7,.4,7.1,109
22101,2011-01-01 19:00,1,142,4.2,1025.8,,,4.5,1.3,.7,.3,7.1,104
22101,2011-01-01 20:00,1,146,6.3,1026.3,,,4.5,1.2,.8,.4,8,123
22101,2011-01-01 21:00,.6,138,2.3,1026.4,,,4.5,1.1,.6,.3,6.4,111
22101,2011-01-01 22:00,1.5,122,4,1026.7,,,4.5,1.1,.7,.4,7.1,146
22101,2011-01-01 23:00,1.2,121,4.4,1027.1,,,4.6,1.1,.6,.3,6.4,143
22101,2011-01-02 00:00,.7,349,2.9,1027.9,,,4.4,1,.6,.3,4.9,288
22101,2011-01-02 01:00,.6,330,6.7,1028.1,,,4.4,1.2,.6,.3,5.8,302
22101,2011-01-02 02:00,.4,331,2.6,1028.2,,,4.7,1.1,.6,.3,5.8,330
22101,2011-01-02 03:00,.5,330,2.7,1028.5,,,4.8,.9,.6,.3,5.3,319
22101,2011-01-02 04:00,.4,208,3,1028.5,,,4.9,.9,.6,.3,6.4,66
22101,2011-01-02 05:00,1.6,148,5.4,1028.4,,,4.5,.8,.4,.2,4.9,116
22101,2011-01-02 06:00,2.4,124,3.6,1028.6,,,4.6,.6,.4,.2,6.4,113
22101,2011-01-02 07:00,1.6,122,2.8,1029.1,,,4.4,.7,.4,.2,5.8,98
22101,2011-01-02 08:00,1.3,117,2.7,1029.5,,,4.5,.6,.4,.2,5.3,121
22101,2011-01-02 09:00,1.9,110,2.8,1029.9,,,4.5,.8,.4,.2,5.3,113
22101,2011-01-02 10:00,1.9,89,2.9,1030.1,,,4.5,.9,.6,.3,6.4,143
22101,2011-01-02 11:00,3.4,83,4.7,1030.3,,,4.5,1,.6,.3,6.4,194
22101,2011-01-02 12:00,.7,5,3.9,1030,,,4.6,1.3,.7,.4,6.4,277
22101,2011-01-02 13:00,2.5,329,3.6,1029.1,,,4.7,1,.6,.3,6.4,288
22101,2011-01-02 14:00,1.7,343,11.9,1028.1,,,4.7,1.2,.7,.4,4.3,343
22101,2011-01-02 15:00,,,.6,1027.2,,,5,1.5,.8,.4,3.8,351
22101,2011-01-02 16:00,,,2.1,1026.9,,,4.9,1.3,.9,.4,4.3,356
22101,2011-01-02 17:00,.2,21,2.5,1026.7,,,4.9,1.2,.8,.4,4.3,337
22101,2011-01-02 18:00,,,,1026.7,,,4.7,1.4,.8,.4,4.3,144
22101,2011-01-02 19:00,,,,1027.1,,,4.5,1.2,.8,.4,4.9,99
22101,2011-01-02 20:00,,,,1027.2,,,4.5,1.5,.9,.4,4.9,102
22101,2011-01-02 21:00,,,,1026.8,,,4.6,1.4,.9,.4,5.3,114
22101,2011-01-02 22:00,,,1.7,1026.9,,,4.6,1.4,.9,.4,4.6,130
22101,2011-01-02 23:00,,,1.7,1026.7,,,4.5,1.5,.9,.5,4.9,160
22101,2011-01-03 01:00,,,,1026.2,,,4.6,1.2,.7,.3,4.6,324
22101,2011-01-03 02:00,,,,1025.9,,,4.6,1,.7,.3,5.3,312
22101,2011-01-03 03:00,,,,1025.6,,,4.6,.9,.6,.3,4,330
22101,2011-01-03 04:00,,,,1025.3,,,4.6,1.1,.6,.3,5.8,329
22101,2011-01-03 05:00,,,,1024.9,,,4.7,.8,.5,.3,5.8,114
22101,2011-01-03 06:00,,,,1024.8,,,4.5,.7,.5,.2,5.3,120
22101,2011-01-03 07:00,,,,1025.3,,,4.4,.7,.4,.2,4.6,103
22101,2011-01-03 08:00,,,,1025.7,,,4.5,.6,.4,.2,5.3,90
22101,2011-01-03 09:00,,,,1025.4,,,4.4,.6,.4,.2,6.4,112
22101,2011-01-03 10:00,.4,246,3,1025,,,4.3,.7,.4,.2,5.3,103
22101,2011-01-03 11:00,,,,1025.1,,,4.3,.6,.4,.2,5.8,104
22101,2011-01-03 12:00,,,,1024.8,,,4.4,.6,.4,.2,5.3,280
22101,2011-01-03 13:00,,,,,,,4.5,.6,.4,.2,5.3,321
22101,2011-01-03 14:00,,,,,,,4.6,.6,.3,.2,5.8,311
22101,2011-01-03 15:00,,,,1022.5,,,4.6,.6,.4,.2,4.9,326
22101,2011-01-03 16:00,,,,1022.3,,,4.7,.6,.4,.2,5.8,342
22101,2011-01-03 17:00,,,,1022.5,,,4.8,.6,.4,.2,5.3,350
22101,2011-01-03 18:00,.1,57,1.9,1022.7,,,4.8,.6,.4,.2,2.7,10
22101,2011-01-03 19:00,,,,1022.5,,,4.5,.6,.4,.2,2.8,184
22101,2011-01-03 20:00,,,,1022.6,,,4.4,.7,.4,.2,3.4,119
22101,2011-01-03 21:00,,,,1022.7,,,4.5,.7,.4,.2,3.8,108
22101,2011-01-03 22:00,,,,1023.1,,,4.3,.7,.5,.2,3,136
