지점,일시,풍속(m/s),풍향(deg),GUST풍속(m/s),현지기압(hPa),습도(%),기온(°C),수온(°C),최대파고(m),유의파고(m),평균파고(m),파주기(sec),파향(deg)
22189,2019-01-01 00:00,4.8,343,7.3,1030.8,52,8.6,17.2,3,1.9,1.3,10.7,286
22189,2019-01-01 01:00,4.1,312,6.5,1030.5,55,9.1,17.2,2.6,1.6,1.1,10.7,87
22189,2019-01-01 02:00,3.3,325,7.1,1030.3,55,8.5,17.2,2.9,1.4,1,9.1,95
22189,2019-01-01 03:00,6.4,341,10.4,1030.2,59,8.4,17.2,2.3,1.4,1,10.7,329
22189,2019-01-01 04:00,5.9,311,7.8,1030.1,51,7,17.1,2.2,1.3,.9,9.1,80
22189,2019-01-01 05:00,7.3,300,10.6,1029.9,55,6.1,17.1,2.3,1.4,1,9.1,281
22189,2019-01-01 06:00,5.5,333,8.3,1029.3,49,6.9,17,2.5,1.4,1,10.7,288
22189,2019-01-01 07:00,4.5,308,6.2,1029.7,53,5.8,17,2.4,1.6,1.1,10.7,79
22189,2019-01-01 08:00,6.2,352,8.9,1029.6,61,5.8,17,2.3,1.3,.9,10.7,103
22189,2019-01-01 09:00,5.7,353,8.1,1030.3,53,5.7,17.1,2.1,1.3,1,10.7,86
22189,2019-01-01 10:00,5,346,7.8,1030.1,53,5.3,17.2,2.1,1.1,.8,10.7,87
22189,2019-01-01 11:00,3.5,346,6.1,1030,53,5.6,17.2,1.9,1.1,.8,10.7,86
22189,2019-01-01 12:00,3.1,303,5.8,1029.5,48,5.8,17.2,2.2,1.2,.9,9.1,80
22189,2019-01-01 13:00,5.2,289,7.9,1028,49,6.3,17.2,2.2,1.4,1,10.7,89
22189,2019-01-01 14:00,6.8,290,11.3,1027.3,50,6.2,17.2,2.1,1.2,.8,9.1,85
22189,2019-01-01 15:00,5.1,304,8.9,1027.1,49,6.8,17.2,1.7,1.1,.8,10.7,79
22189,2019-01-01 16:00,4.9,307,8,1027.4,46,7.1,17.2,1.7,1.1,.8,8,87
22189,2019-01-01 17:00,7.4,325,10.6,1027.6,53,7.8,17.1,2.1,1.1,.8,9.1,96
22189,2019-01-01 18:00,9,316,12.5,1028,51,7.3,17.1,2.2,1.2,.9,10.7,307
22189,2019-01-01 19:00,10.6,318,13.8,1028.6,56,7.1,17.1,2.4,1.4,1,4.9,317
22189,2019-01-01 20:00,9.4,315,12.6,1029.1,57,6.4,17.1,2,1.2,.8,10.7,108
22189,2019-01-01 21:00,7.1,310,12.5,1029.6,55,5.7,17,2,1.1,.8,9.1,93
22189,2019-01-01 22:00,10.2,289,12.9,1028.6,54,5.9,17,1.7,1,.7,10.7,90
22189,2019-01-01 23:00,9.9,305,13.4,1028.9,56,4.9,17,1.6,1.2,.8,8,77
22189,2019-01-02 00:00,10.9,306,15.3,1029.6,55,4.6,17,2.7,1.3,.9,3.6,329
22189,2019-01-02 01:00,9.8,299,14.5,1029.8,59,4.8,16.9,1.9,1.2,.9,9.1,89
22189,2019-01-02 02:00,9.5,296,12.2,1030,58,3.9,16.9,2,1.4,1,4.3,332
22189,2019-01-02 03:00,9.6,310,13.8,1030,63,4.3,16.9,1.8,1.1,.8,3.8,303
22189,2019-01-02 04:00,6.7,325,10.6,1030.4,57,3.8,16.9,2,1.1,.8,4,331
22189,2019-01-02 05:00,6.7,319,10,1029.9,54,4.7,16.7,1.8,1.1,.8,3.8,345
22189,2019-01-02 06:00,8.8,329,12.6,1029.9,49,5,16.7,2,1.2,.9,4.3,345
22189,2019-01-02 07:00,10.6,319,14.6,1029.9,54,5.3,16.6,1.9,1.1,.8,5.8,338
22189,2019-01-02 08:00,6.7,324,9.1,1031,50,5.5,16.5,1.7,1,.7,4,347
22189,2019-01-02 09:00,8.3,298,11,1031,57,5,16.4,2,1,.7,5.8,296
22189,2019-01-02 10:00,8.3,311,10.7,1031.6,55,5.3,16.4,1.7,1.1,.8,7.1,87
22189,2019-01-02 11:00,8.8,303,11.8,1031.5,54,5.1,16.5,1.6,1,.7,6.4,81
22189,2019-01-02 12:00,8.4,317,11.4,1030.9,53,5.6,16.5,2.2,1.1,.8,5.8,285
22189,2019-01-02 13:00,7.6,310,10.3,1029.8,47,5.5,16.5,1.7,1.1,.8,4,343
22189,2019-01-02 14:00,5.8,312,8.7,1029.3,39,6.3,16.5,1.6,1,.7,4.3,330
22189,2019-01-02 15:00,7.9,308,10.6,1028.8,42,7.3,16.5,1.5,1,.7,6.4,38
22189,2019-01-02 16:00,5.7,333,8.5,1029.1,40,7.4,16.5,1.4,.9,.7,7.1,14
22189,2019-01-02 17:00,6.1,317,9.1,1028.9,36,7.5,16.4,1.3,.8,.6,5.8,0
22189,2019-01-02 18:00,3.9,305,7.7,1029.3,35,7.4,16.2,1.2,.8,.5,7.1,18
22189,2019-01-02 19:00,4.8,304,7.7,1029.7,34,8.3,16,1.2,.7,.5,5.3,52
22189,2019-01-02 20:00,6.6,307,9.3,1029.8,37,8.4,15.9,1.3,.8,.6,7.1,75
22189,2019-01-02 21:00,6.7,303,8.7,1029.9,37,7.8,15.9,1.6,.9,.6,5.8,81
22189,2019-01-02 22:00,9.2,319,12.3,1029.8,37,8.2,16.1,1.4,.9,.6,8,73
22189,2019-01-02 23:00,9.4,321,11.5,1029.6,39,7.3,16.2,1.6,.9,.6,4,327
22189,2019-01-03 00:00,9.6,327,12.4,1029.8,40,7,16.2,1.7,1,.7,5.8,58
22189,2019-01-03 01:00,9,317,11.3,1030,43,6.7,16.2,1.5,.9,.7,7.1,79
22189,2019-01-03 02:00,6.4,320,8.7,1030.1,46,6,16.1,1.4,.9,.6,6.4,95
22189,2019-01-03 03:00,7.4,333,10,1030.1,50,6.6,15.9,1.2,.9,.6,5.3,22
22189,2019-01-03 04:00,11,314,14.4,1029.4,43,6.2,15.7,2.1,1.1,.7,5.3,351
22189,2019-01-03 05:00,8.8,317,12.8,1029.6,46,6.6,15.4,1.7,1.1,.8,5.3,357
22189,2019-01-03 06:00,8.2,329,10.6,1029.7,39,6.2,15.1,1.9,1,.7,5.8,15
22189,2019-01-03 07:00,7.8,335,10,1030.1,43,6.5,15,1.6,1,.7,7.1,30
22189,2019-01-03 08:00,8.9,330,11,1030.3,47,7,15,2.2,1.1,.8,5.3,23
22189,2019-01-03 09:00,6.7,345,9.2,1031.5,42,6.7,15,1.8,1.1,.8,5.3,32
22189,2019-01-03 10:00,7.2,345,9.8,1032.5,50,6.2,15,1.9,1,.7,5.3,26
22189,2019-01-03 11:00,6.1,346,9,1032.7,50,6.2,15,1.9,1.2,.8,7.1,20
22189,2019-01-03 12:00,4.9,342,7.7,1032.6,49,7,15,2,1.1,.8,8,57
22189,2019-01-03 13:00,4.4,4,7,1031.8,46,7.3,15.1,1.8,1.2,.9,5.3,35
22189,2019-01-03 14:00,4.1,350,5.9,1031.4,40,7.8,15.1,1.9,1.1,.8,7.1,46
22189,2019-01-03 15:00,3.4,326,5.7,1031.3,37,8.2,15.1,2,1,.7,6.4,6
22189,2019-01-03 16:00,2.1,321,5.1,1031.5,31,8.5,15.1,1.4,.9,.7,7.1,57
22189,2019-01-03 17:00,2.4,354,4,1031.8,34,8.9,15.4,1.4,.8,.6,7.1,26
22189,2019-01-03 18:00,1.6,351,4.3,1031.9,34,8.9,15.8,1.3,.7,.5,6.4,20
22189,2019-01-03 19:00,1.5,335,4.4,1032.3,31,9,16,1.2,.8,.6,7.1,6
22189,2019-01-03 20:00,1.2,32,2.4,1032.2,32,8.9,16,1.4,.8,.6,6.4,28
