지점,일시,풍속(m/s),풍향(deg),GUST풍속(m/s),현지기압(hPa),습도(%),기온(°C),수온(°C),최대파고(m),유의파고(m),평균파고(m),파주기(sec),파향(deg)
22188,2015-12-22 00:00,4.4,10,5.4,1027.9,71,12.2,13.9,.7,.4,.3,4.6,180
22188,2015-12-22 01:00,5.6,15,7.1,1027.7,72,11.9,13.8,.7,.5,.3,2.1,245
22188,2015-12-22 02:00,5.7,38,7.4,1027,70,11.8,13.8,.9,.5,.4,2.9,212
22188,2015-12-22 03:00,6.4,31,7.9,1026.7,73,11.6,13.8,1,.6,.4,2.7,213
22188,2015-12-22 04:00,5.3,24,6.7,1026.9,72,11.5,13.8,1,.6,.4,2.9,231
22188,2015-12-22 05:00,4.3,42,5.7,1027,70,11.3,14,.8,.5,.3,2.7,230
22188,2015-12-22 06:00,5.5,15,7.2,1027,64,11.5,14.2,.8,.5,.4,2.9,230
22188,2015-12-22 07:00,6.3,25,7.8,1027.3,59,11.4,14.1,1,.5,.4,2.7,227
22188,2015-12-22 08:00,6.4,50,8,1027.8,64,11.3,14.2,1.1,.6,.5,2.7,224
22188,2015-12-22 09:00,6.7,48,8.7,1028.1,69,11.1,14.2,1,.7,.5,3.2,242
22188,2015-12-22 10:00,6.2,14,8,1028.8,68,10.9,14.1,1,.6,.5,3.2,245
22188,2015-12-22 11:00,7.4,36,9.2,1028.5,68,10.6,13.9,1,.7,.5,3.2,232
22188,2015-12-22 12:00,6.6,23,8.3,1027.9,71,11.1,13.9,1.2,.7,.5,3.4,240
22188,2015-12-22 13:00,6.1,55,8,1026.8,70,11.6,14,1.1,.7,.5,3.4,237
22188,2015-12-22 14:00,5.3,70,7.3,1026.3,73,12.6,14,1,.6,.4,3.8,238
22188,2015-12-22 15:00,6.6,59,8.5,1025.7,76,12.9,14.1,1.1,.7,.5,3.6,245
22188,2015-12-22 16:00,6.4,53,8.1,1025.5,78,13.2,14.1,1.4,.8,.5,3.8,248
22188,2015-12-22 17:00,6.6,58,8.9,1024.9,81,13.6,14.1,1.3,.8,.5,4,224
22188,2015-12-22 18:00,5.6,84,7.4,1025,73,14.3,14.2,1.1,.6,.5,3.8,233
22188,2015-12-22 19:00,5.9,89,7.8,1025.2,69,14.4,14.2,1,.7,.5,3.6,212
22188,2015-12-22 20:00,6.8,71,8.3,1025,71,14.3,14.1,1,.6,.5,3.8,232
22188,2015-12-22 21:00,8,79,10.1,1024.9,70,14.6,14,1,.6,.4,3.4,226
22188,2015-12-22 22:00,7.7,82,10.1,1024.7,72,14.3,13.9,1.2,.7,.5,3.4,231
22188,2015-12-22 23:00,7.3,81,9.7,1024.9,76,14.5,13.9,1.1,.7,.5,4.3,241
22188,2015-12-23 00:00,8.2,65,11.3,1023.9,76,14.2,13.8,1.5,.9,.7,4,227
22188,2015-12-23 01:00,6.5,89,8.4,1024.7,75,14.3,13.8,1.6,.9,.6,4,226
22188,2015-12-23 02:00,7.7,84,9.6,1022.6,75,14.5,13.8,1.5,.9,.6,4,244
22188,2015-12-23 03:00,7.3,73,9,1022.3,74,14.3,13.8,1.4,.9,.6,3.6,237
22188,2015-12-23 04:00,7.1,63,10,1021.8,75,14.6,13.8,1.2,.8,.6,4,261
22188,2015-12-23 05:00,7.3,74,9,1021.1,71,14.5,13.8,1.3,.8,.5,3.8,249
22188,2015-12-23 06:00,6.7,78,8.7,1020.5,73,14.9,13.8,1.1,.8,.5,3.8,252
22188,2015-12-23 07:00,8.6,56,10.8,1020.2,81,14.1,15.4,1.5,.8,.6,3.4,226
22188,2015-12-23 08:00,7.5,51,9.3,1020.6,83,13.8,15.6,1.3,.8,.6,4,236
22188,2015-12-23 09:00,8.1,57,10.4,1020.3,85,14,15.5,1.7,.9,.6,3.6,221
22188,2015-12-23 10:00,7,42,9.6,1020.6,87,14.2,15.4,1.4,.9,.6,4,231
22188,2015-12-23 11:00,6.6,59,8.6,1020.4,74,14.6,14.9,1.5,.9,.6,4.3,211
22188,2015-12-23 12:00,5.4,39,6.8,1019.8,87,13.2,13.9,1.2,.8,.6,4.3,296
22188,2015-12-23 13:00,5,33,6.6,1019.2,87,13.3,13.8,1.1,.7,.5,4.6,299
22188,2015-12-23 14:00,4.3,23,5.4,1018.9,85,13.1,13.8,1.1,.7,.5,3.6,287
22188,2015-12-23 15:00,5.1,349,6.6,1018.5,85,13.2,13.8,1.1,.6,.4,4,344
22188,2015-12-23 16:00,4.3,8,5.3,1018.1,82,13.3,13.8,.9,.6,.4,3.8,289
22188,2015-12-23 17:00,5.1,349,6.4,1018.4,81,13.4,13.9,.9,.5,.4,4,11
22188,2015-12-23 18:00,4.7,356,6,1018.7,80,13.4,14.1,.9,.6,.4,3.8,325
22188,2015-12-23 19:00,5.2,348,6.9,1019.2,80,13.7,14.6,.9,.5,.4,2.8,246
22188,2015-12-23 20:00,3.7,3,4.7,1019.3,80,13.5,14.9,1,.6,.4,3,267
22188,2015-12-23 21:00,4.7,356,5.8,1019.1,79,13.7,15.9,.8,.5,.3,3.6,298
22188,2015-12-23 22:00,4.1,7,5.2,1019.2,80,13.3,15.9,.7,.4,.3,4.3,321
22188,2015-12-23 23:00,3.2,358,4.4,1019.1,80,13.8,15.9,.7,.4,.3,4,346
22188,2015-12-24 00:00,4.4,343,5.5,1019.2,83,12.9,15.9,.6,.4,.3,4.6,49
22188,2015-12-24 01:00,5.5,354,7.3,1019.3,85,12.7,15.9,.7,.4,.3,2.3,218
22188,2015-12-24 02:00,5,7,6.2,1018.9,81,12.7,15.8,.8,.5,.4,2.7,209
22188,2015-12-24 03:00,4.2,1,5.5,1018.4,83,12.3,15.8,.9,.5,.4,2.7,219
22188,2015-12-24 04:00,4.6,3,6.3,1018,82,12.4,15.7,.9,.5,.4,2.7,222
22188,2015-12-24 05:00,5,358,6.7,1017.9,84,11.5,15.6,.9,.5,.4,2.5,233
22188,2015-12-24 06:00,4.1,11,5.5,1017.4,84,11.5,14.4,.9,.6,.4,3,193
22188,2015-12-24 07:00,2.7,357,3.9,1018,83,11.5,14,.9,.5,.3,3.4,166
22188,2015-12-24 08:00,1.2,333,2.8,1018.8,80,11.2,14,.9,.5,.4,5.3,240
22188,2015-12-24 09:00,3.7,3,5.7,1019.1,81,11.3,14.1,.9,.5,.4,2.9,252
22188,2015-12-24 10:00,4.8,356,6.4,1018.3,78,11.3,14.3,.8,.5,.4,5.3,23
22188,2015-12-24 11:00,2.7,8,4.1,1018.5,72,11.4,14.4,.8,.5,.3,3.8,234
22188,2015-12-24 12:00,4.8,331,6.1,1018.1,73,11.3,14.3,1,.6,.4,5.3,276
22188,2015-12-24 13:00,5.4,311,7.4,1017.8,65,11.1,14.3,1,.5,.4,5.8,17
22188,2015-12-24 14:00,5.1,316,7.1,1016.8,74,11.1,15.5,.8,.5,.4,3,307
22188,2015-12-24 15:00,4.6,298,6.6,1016.1,72,11.1,15.8,.9,.5,.4,4.9,8
22188,2015-12-24 16:00,4.2,322,5.8,1015.9,71,11.5,15.7,.8,.5,.4,2.6,239
22188,2015-12-24 17:00,5.7,307,7.4,1016.3,71,11.8,15.8,.8,.5,.3,5.3,9
22188,2015-12-24 18:00,7.2,307,9.7,1016.5,58,11.9,15.7,1,.6,.4,3,251
22188,2015-12-24 19:00,8.7,295,11.3,1017,59,12,15.8,1.3,.7,.5,3.2,234
22188,2015-12-24 20:00,9.6,304,12.5,1017.2,56,11.5,15.7,1.8,1,.7,3.6,231
22188,2015-12-24 21:00,10.1,339,12.8,1016.9,58,10.9,15.6,1.8,1.1,.8,3.8,246
