지점,일시,풍속1(m/s),풍향1(deg),GUST풍속 1(m/s),현지기압(hPa),습도(%),기온(°C),수온(°C),최대파고(m),유의파고(m),평균파고(m),파주기(sec),파향(deg)
22103,2012-01-01 22:00,13.2,326,17.7,1024.2,61,3.3,14.4,3.3,1.9,1,4.6,222
22103,2012-01-01 23:00,13.1,318,17,1024.1,64,2.9,13.9,2.4,1.7,.9,4.6,218
22103,2012-01-02 00:00,11.3,342,15.4,1024.6,64,2.7,13.7,2.7,1.7,.8,4.3,224
22103,2012-01-02 01:00,9.7,345,12.2,1024.7,65,2.6,13.9,2.5,1.6,.8,4.6,236
22103,2012-01-02 02:00,9.6,349,12,1024.8,63,2.2,13.8,2.1,1.4,.7,4.9,196
22103,2012-01-02 03:00,8.3,335,12.8,1025,62,2.1,13.8,2,1.3,.7,4.3,217
22103,2012-01-02 04:00,9.9,298,13.4,1025.4,64,2.4,13.8,1.8,1.4,.7,4.3,218
22103,2012-01-02 05:00,9.8,306,12.4,1026,63,2.2,13.8,2,1.3,.7,4.3,222
22103,2012-01-02 06:00,11.1,330,13.8,1025.6,66,2.1,13.8,2.4,1.5,.7,4.6,219
22103,2012-01-02 07:00,9.5,353,12.9,1025.8,66,2,13.7,2.3,1.3,.7,4.6,215
22103,2012-01-02 08:00,8.8,341,11.6,1026.3,64,1.4,13.7,1.7,1.1,.6,4.3,209
22103,2012-01-02 09:00,9.8,357,12.2,1026.2,65,1.5,13.4,1.6,1.2,.6,4,209
22103,2012-01-02 10:00,8.2,5,10.3,1026.7,64,1.3,13.3,1.4,1.1,.6,4,219
22103,2012-01-02 11:00,6.4,13,8.8,1027.1,62,1.4,13.1,1.4,.9,.5,3.6,222
22103,2012-01-02 12:00,6.8,339,9.5,1026.3,59,1.8,13.3,1.2,.8,.4,3.6,232
22103,2012-01-02 13:00,4,290,6.8,1025.4,61,2.6,13.4,1.1,.7,.4,3.6,251
22103,2012-01-02 14:00,6.5,328,8.5,1024.1,60,3.1,13.7,1.1,.8,.4,10.7,0
22103,2012-01-02 15:00,5.2,298,10.8,1024,58,3.7,13.9,1.4,1,.5,10.7,325
22103,2012-01-02 16:00,7.9,313,11.2,1023.7,57,4.7,14,1.4,1,.5,9.1,341
22103,2012-01-02 17:00,8.2,322,10.5,1024.1,56,4.9,14,1.8,1,.5,9.1,355
22103,2012-01-02 18:00,8.5,332,11.1,1024.4,57,4.4,14,1.9,1.2,.6,3.8,199
22103,2012-01-02 19:00,8,297,11.2,1024.6,55,4.2,14.1,1.9,1.2,.6,3.6,204
22103,2012-01-02 20:00,7.2,304,9.6,1024.7,55,4.2,14,1.6,1,.5,4.3,171
22103,2012-01-02 21:00,8.8,319,12.3,1024,55,4.2,14.1,1.5,1.1,.5,3.6,230
22103,2012-01-02 22:00,8.1,302,11.7,1024.3,58,3.9,14.1,1.3,.9,.4,3.2,225
22103,2012-01-02 23:00,9,320,12,1024.3,60,3.8,14.1,1.3,.9,.5,3,225
22103,2012-01-03 00:00,9.5,321,12.7,1023.7,58,3.6,14,1.5,.9,.5,3.6,222
22103,2012-01-03 01:00,10,348,14.1,1023.3,61,3.5,14,1.5,1,.5,3.6,224
22103,2012-01-03 02:00,10.1,321,13.4,1023.3,62,3.7,14,1.8,1.2,.6,4,223
22103,2012-01-03 03:00,10.7,327,14.6,1023,58,4,13.9,2.2,1.2,.6,4.3,197
22103,2012-01-03 04:00,9.1,321,14.5,1022.7,60,4.4,13.9,1.6,1.2,.6,4.3,202
22103,2012-01-03 05:00,9.8,345,13.9,1022.6,61,4.4,13.9,1.7,1.3,.7,4.3,225
22103,2012-01-03 06:00,9,310,13,1022.9,60,4.2,13.8,1.6,1.3,.6,4.3,221
22103,2012-01-03 07:00,8.3,332,11.7,1022.7,63,4.1,13.8,1.5,1.1,.6,4,197
22103,2012-01-03 09:00,7.2,338,10.2,1023.6,64,3.7,13.2,1.4,.9,.4,3.4,226
22103,2012-01-03 10:00,4.7,336,6.9,1024,62,3.6,13.4,1,.7,.4,4,144
22103,2012-01-03 11:00,4.3,329,6.4,1023.4,64,4.1,13.8,1,.6,.3,3.2,224
22103,2012-01-03 12:00,3.5,319,5.2,1021.8,60,4.2,13.9,.9,.6,.3,4.3,160
22103,2012-01-03 13:00,3.4,358,5.8,1020.6,65,4,14,.9,.5,.3,3.8,138
22103,2012-01-03 14:00,2.5,359,4.6,1020.2,64,4,14,.8,.5,.2,4.9,145
22103,2012-01-03 15:00,6.1,319,8.6,1019.8,64,5.4,14,1.1,.6,.3,4.9,162
22103,2012-01-03 16:00,9.6,298,12.1,1019.1,61,6.1,14.1,1.3,.8,.4,2.8,234
22103,2012-01-03 17:00,11.7,310,15.1,1018.9,64,6.2,14.4,1.4,1,.5,3.2,220
22103,2012-01-03 18:00,11.2,321,14.7,1019.7,67,5.5,14.3,1.6,1.2,.6,3.8,218
22103,2012-01-03 19:00,10.5,316,13.4,,65,5.5,14.2,1.8,1.3,.6,4.3,221
22103,2012-01-03 20:00,12.9,334,16.4,1020.6,71,4.7,14.1,2.2,1.4,.7,4.3,190
22103,2012-01-03 21:00,11.5,320,15.1,1021.4,69,3.9,14.1,2.6,1.6,.8,4.6,205
22103,2012-01-03 22:00,13.3,332,17.8,1021.4,58,3.6,14.1,2.6,1.8,.9,4.3,219
22103,2012-01-03 23:00,11.9,324,15.9,1022,60,3,14.1,2.7,1.8,.9,4.9,214
22103,2012-01-04 00:00,11.6,334,14.8,1021.7,61,2.5,14.1,2.7,1.6,.8,4.3,226
22103,2012-01-04 01:00,12.5,334,15.7,1021.5,61,2.4,14.1,2.3,1.8,.9,4.6,228
22103,2012-01-04 02:00,12.9,338,17.2,1021.6,63,2.4,14.1,2.2,1.5,.8,4.6,198
22103,2012-01-04 03:00,11,316,14.6,1022.2,68,2.2,14,2.8,1.7,.8,4.6,212
22103,2012-01-04 04:00,12.3,336,15.6,1022,67,1.9,14,2.3,1.8,.9,4.9,187
22103,2012-01-04 05:00,13.8,318,17.5,1021.9,68,2.1,14,2.8,1.8,.9,5.3,166
22103,2012-01-04 06:00,14,343,19.4,1022.4,66,2,13.9,2.7,1.7,.9,5.3,171
22103,2012-01-04 07:00,12.6,321,18.2,1022.7,63,1.7,13.8,2.7,1.9,.9,4.6,220
22103,2012-01-04 08:00,14.3,309,18.2,1023.1,63,1.3,13.7,3.8,1.9,1,4.9,212
22103,2012-01-04 09:00,14.4,333,18.4,1023.9,65,1.5,13.6,2.8,2,1,4.9,207
22103,2012-01-04 10:00,12.9,333,17.2,1024.7,67,1.5,13.5,2.5,1.7,.9,4.6,205
22103,2012-01-04 11:00,13,340,16.8,1025.2,66,1.6,13.4,3.2,2,1,4.9,210
22103,2012-01-04 12:00,12.4,330,16,1024.9,65,2.1,13,2.3,1.8,.9,4.6,243
22103,2012-01-04 13:00,13.2,313,16.9,1023.8,64,1.7,12.4,2.4,1.8,.9,4.6,207
22103,2012-01-04 14:00,12,339,15.7,1023.8,69,1.9,12.1,2.4,1.7,.8,4.3,202
22103,2012-01-04 15:00,11.7,347,16.1,1024,65,1.7,12.3,2.4,1.5,.8,4.6,202
22103,2012-01-04 17:00,12.8,328,16.1,1024.8,62,1.9,12.7,2.4,1.5,.8,4.6,229
22103,2012-01-04 18:00,13.2,335,16.6,1025,63,1.8,12.7,2.6,1.6,.8,4.6,227
22103,2012-01-04 19:00,11.9,327,15.3,1025.8,64,1.5,12.6,2,1.5,.7,4.6,238
22103,2012-01-04 20:00,13.1,332,17,1026.5,65,1.7,12.7,2.5,1.6,.8,4.6,229
22103,2012-01-04 21:00,12.8,319,16.7,1026.4,66,1.7,12.8,2.4,1.5,.8,4.3,212
22103,2012-01-04 22:00,12.9,326,16.9,1027.1,67,1.8,12.8,1.9,1.5,.8,4.3,216
22103,2012-01-04 23:00,11.4,340,14.5,1027.4,64,1.6,12.9,2.1,1.3,.7,4,216
22103,2012-01-05 00:00,12.5,345,15.5,1027.2,66,1.4,12.9,2,1.3,.6,4.3,230
22103,2012-01-05 01:00,11.2,338,14.3,1027.5,68,1.9,12.9,1.7,1.3,.6,4.3,224
22103,2012-01-05 02:00,11.9,323,15.2,1027.8,65,1.8,13,2,1.4,.7,4,237
22103,2012-01-05 03:00,10.1,333,13.4,1028.4,69,1.8,12.8,1.7,1.3,.6,3.8,223
22103,2012-01-05 04:00,12.8,347,16.1,1027.4,67,1.6,12.6,1.6,1.2,.6,4.3,227
22103,2012-01-05 05:00,11.8,332,15.7,1027,67,1.8,11.6,1.7,1.1,.6,4.6,192
22103,2012-01-05 06:00,11.2,335,14,1027.8,65,1.4,10.2,2.1,1.3,.7,4.3,141
22103,2012-01-05 07:00,8.9,333,11.8,1028.2,67,1.4,10.3,1.9,1.3,.7,4.3,129
22103,2012-01-05 08:00,9.9,352,13,1028.4,68,1.5,10.3,1.9,1.2,.6,4,115
22103,2012-01-05 09:00,10.2,352,13.3,1028.8,67,1.2,10.3,1.8,1.2,.6,4,197
22103,2012-01-05 10:00,8,328,11.9,1029.1,66,1.3,10.3,1.9,1.1,.5,4.3,210
22103,2012-01-05 11:00,8,330,10.9,1030,63,1.5,10.3,1.6,1,.5,4,213
22103,2012-01-05 12:00,7.8,340,10.7,1029.4,58,1.9,10.4,1.7,1,.5,3.8,233
22103,2012-01-05 13:00,7.9,328,10,1028.2,63,2.2,10.4,1.5,.9,.4,3.8,237
22103,2012-01-05 14:00,6.9,321,10.5,,59,2.4,10.5,1.5,.9,.4,3.2,211
22103,2012-01-05 15:00,7.3,332,10.6,1026.6,61,2.8,10.5,1.2,.8,.4,3.2,230
22103,2012-01-05 16:00,8.4,311,11.3,1026.5,57,3.4,10.9,1.5,.9,.4,3.8,156
22103,2012-01-05 17:00,8.1,332,10.6,1026.3,58,3.6,12.4,1.4,1,.5,3.6,175
22103,2012-01-05 18:00,8.4,342,11.7,1026.7,57,3.4,12.6,1.4,.9,.5,3.6,201
22103,2012-01-05 19:00,8,326,10.3,1027.1,62,3.1,12.7,1.4,1,.5,3.4,208
22103,2012-01-05 20:00,7.7,329,10.5,1027.9,60,2.8,12.9,1.5,1,.5,4,189
22103,2012-01-05 21:00,8.4,335,11.5,1027.6,62,2.6,13.1,1.6,1.1,.5,3.6,226
22103,2012-01-05 22:00,8.1,326,10.9,1027.9,62,2.4,13.1,1.8,1,.5,4,177
22103,2012-01-05 23:00,8,334,11.1,1027.9,60,1.8,13.1,1.3,1,.5,3.6,210
22103,2012-01-06 00:00,8,314,10.7,1027.7,62,1.8,13.1,1.5,.9,.4,3.6,209
22103,2012-01-06 01:00,8.2,307,11.1,1027.7,60,1.8,13,1.2,1,.5,3.6,214
22103,2012-01-06 02:00,7.7,348,10.1,1028.1,54,1.4,13,1.2,.9,.5,3.4,203
22103,2012-01-06 03:00,7.4,341,9.5,1028.4,50,1.2,12.5,1.5,1,.5,3.8,201
22103,2012-01-06 04:00,7.3,358,10.1,1028.5,52,1,12.4,1.4,.8,.4,3.4,232
22103,2012-01-06 05:00,7.2,347,9.8,1028.6,50,.8,12.1,1.2,.8,.4,4,108
22103,2012-01-06 06:00,7.7,359,10.5,1028.5,53,1,11.9,1.2,.9,.5,3.8,212
22103,2012-01-06 07:00,7.8,3,10.8,1028.9,55,1.3,11.3,1.5,1,.5,3.8,233
22103,2012-01-06 08:00,8,342,10.5,1029.7,56,1.6,10.5,1.6,.9,.5,3.8,127
22103,2012-01-06 09:00,8.3,346,11.2,1030,59,2.2,10.7,1.4,1,.5,4,138
22103,2012-01-06 10:00,6.4,14,10,1030.7,58,2.4,10.7,1.3,.9,.4,3.8,200
22103,2012-01-06 11:00,6.6,348,9.3,1030.6,58,2.6,10.7,1.4,.9,.5,3.6,188
22103,2012-01-06 12:00,5.5,342,8.4,1030.2,60,2.9,12.9,1.2,.8,.4,3.6,204
22103,2012-01-06 13:00,6.2,356,9.4,1029.2,58,3.2,12.9,1.1,.7,.4,3.4,219
22103,2012-01-06 14:00,5.8,342,8.1,,58,3.5,12.7,1.1,.6,.3,3.2,213
22103,2012-01-06 15:00,7.6,335,10.3,1029,61,4.1,12.4,.9,.7,.3,2.7,206
22103,2012-01-06 16:00,8.1,322,10.7,1029.1,62,4.3,10.7,1.1,.7,.4,3,248
22103,2012-01-06 17:00,7.1,320,10.3,1029.2,62,4.5,10.7,1,.7,.4,2.9,234
22103,2012-01-06 18:00,7.2,316,9,1029.3,62,4.6,10.7,.9,.7,.4,3.2,238
22103,2012-01-06 19:00,8.4,314,11.5,1029.9,60,4.7,10.6,1.3,.8,.4,3,208
22103,2012-01-06 20:00,8.5,12,11.2,1030.4,57,4.3,10.6,1.2,.8,.4,3.8,213
22103,2012-01-06 21:00,8.1,336,10.3,1030.9,58,4.1,11,1.5,.9,.4,3.8,197
22103,2012-01-06 22:00,8.4,324,10.4,1031.3,57,3.6,11,1.3,.9,.5,3.8,204
22103,2012-01-06 23:00,9.3,338,11.8,1031.7,60,3.4,11,1.3,.9,.5,3.8,224
22103,2012-01-07 00:00,9.3,323,12.2,1032,60,3.3,10.6,1.3,1,.5,3.8,179
22103,2012-01-07 01:00,10.4,327,12.8,1031.7,61,3.1,10.5,1.5,1.1,.6,3.8,222
22103,2012-01-07 02:00,9.1,345,12,1032.2,58,2.6,10.5,1.8,1,.5,3.8,209
22103,2012-01-07 03:00,7.9,356,10.5,1032.3,56,2.8,10.4,1.5,1.2,.6,3.8,203
22103,2012-01-07 04:00,7.5,332,11.3,1032.3,53,2.6,10.5,1.4,1,.5,4,177
22103,2012-01-07 05:00,8.8,332,11.3,1032.2,59,2.3,11.7,1.4,1,.5,3.8,130
22103,2012-01-07 06:00,7,336,8.8,1032.8,59,2.2,11.8,1.4,.9,.5,4,86
22103,2012-01-07 07:00,5.5,332,7.6,1033.5,58,2,12.1,1.5,.9,.4,4.3,56
22103,2012-01-07 08:00,5.3,346,7.2,1033.9,59,2,12.4,.9,.7,.4,4,44
22103,2012-01-07 09:00,5.8,339,8.5,1034.5,56,1.9,12.9,1,.7,.3,4,55
22103,2012-01-07 10:00,6.1,350,8.3,1035,51,2.2,12.7,1.2,.8,.4,3.8,49
22103,2012-01-07 11:00,4.8,341,7.2,1035.3,48,2.1,13.4,1,.8,.4,3.6,64
22103,2012-01-07 12:00,4.9,7,7.4,1034.7,55,2.2,13.7,1.2,.8,.4,3.6,69
22103,2012-01-07 13:00,3.8,339,6.8,1033.8,52,2.3,13.9,1.1,.6,.3,4.3,316
22103,2012-01-07 14:00,2.6,343,4.9,1033,51,2.7,13.8,.9,.6,.3,4,303
22103,2012-01-07 15:00,1.3,359,3.1,1032.7,51,3.3,13.6,1,.7,.3,4.3,261
22103,2012-01-07 16:00,1.9,3,3.6,1032.6,51,3.6,13.2,1,.6,.3,4.3,246
22103,2012-01-07 17:00,2.6,33,5.3,1032.6,46,3.9,12.7,.9,.6,.3,9.1,157
22103,2012-01-07 18:00,2.1,5,3.8,1032.7,41,4.2,11.6,.8,.6,.3,4.3,238
22103,2012-01-07 19:00,1.9,317,4,1033,35,4.5,11.8,.9,.5,.3,9.1,137
22103,2012-01-07 20:00,.7,326,3.8,1033.3,33,4.7,11.7,.7,.5,.3,9.1,124
22103,2012-01-07 21:00,2.2,335,4.2,1033.2,33,5.1,11.7,.7,.5,.3,4.3,286
22103,2012-01-07 22:00,3.7,313,5.7,1033.3,44,5.1,12.1,.8,.5,.2,10.7,175
22103,2012-01-07 23:00,1.7,323,3.5,1033,46,4.6,12.3,.8,.5,.3,8,169
22103,2012-01-08 00:00,2.4,0,4.7,1032.5,51,4.7,12.9,.8,.5,.3,9.1,220
22103,2012-01-08 01:00,2.2,277,4,,48,4.6,13,.8,.5,.3,7.1,300
22103,2012-01-08 02:00,1.5,346,3.2,1032.2,49,4.7,12.8,.7,.5,.3,7.1,9
22103,2012-01-08 03:00,1,288,2.7,1032.2,50,4.6,12.6,.8,.5,.3,6.4,17
22103,2012-01-08 04:00,.8,342,2.7,1031.9,49,4.5,12.4,.7,.5,.3,9.1,106
22103,2012-01-08 05:00,2.6,309,4,1031.8,49,4.6,12.3,.9,.5,.3,9.1,145
22103,2012-01-08 06:00,1.6,312,3.5,1031.5,50,4.4,12.4,.8,.5,.3,9.1,142
22103,2012-01-08 07:00,2.6,317,4.4,1031.8,55,4.1,12.2,.8,.5,.3,4.3,279
22103,2012-01-08 08:00,1.9,324,3.9,1031.8,54,4,12.5,.8,.6,.3,8,138
22103,2012-01-08 09:00,.3,293,1.6,1031.8,51,4.5,13,.9,.6,.3,8,152
22103,2012-01-08 10:00,1.9,344,3.3,1032.1,51,4.9,13.2,.9,.6,.3,8,142
22103,2012-01-08 11:00,1.7,274,2.9,1032,47,5.1,13.4,.7,.5,.2,9.1,148
22103,2012-01-08 12:00,2.2,334,4.5,1031.2,45,5.3,13.4,.7,.5,.2,9.1,295
22103,2012-01-08 13:00,2.8,5,4.4,1029.6,52,4.8,13.3,.7,.5,.2,9.1,346
22103,2012-01-08 14:00,5.1,305,7.3,1029,48,5.1,13.3,.7,.5,.2,10.7,355
22103,2012-01-08 15:00,4.5,328,6.1,1028.4,40,5.3,13.4,.8,.5,.3,2.8,199
22103,2012-01-08 16:00,3.7,314,5.3,1028.4,39,5.5,13.3,.7,.5,.2,10.7,255
22103,2012-01-08 17:00,6.2,307,8.4,1028.7,41,5.7,13.7,.8,.5,.3,9.1,20
22103,2012-01-08 18:00,5.8,316,7.5,1028.5,38,5.9,14.1,.9,.6,.3,2.7,256
22103,2012-01-08 19:00,6.2,315,8.7,1028.7,41,6,14.2,1,.6,.3,2.7,244
22103,2012-01-08 20:00,8.3,318,10.2,1028.6,51,5.8,14.3,1,.7,.4,3,233
22103,2012-01-08 21:00,8.1,331,10.6,1028.8,56,5.5,14.3,1.2,.8,.4,3.6,240
22103,2012-01-08 23:00,7.7,313,10.1,1029.1,60,4.9,14.2,1.4,1,.5,3.8,217
22103,2012-01-09 00:00,9.2,349,13.1,1029.1,64,4.8,14.1,1.8,1,.5,4,230
22103,2012-01-09 01:00,10.3,351,13.4,1029.2,61,4.4,14.1,1.4,1,.5,4,232
22103,2012-01-09 02:00,11.6,332,14.4,1029.6,60,4.4,13.9,1.5,1.1,.5,4,224
22103,2012-01-09 03:00,11.3,337,14.8,1029.7,59,4.2,13.8,2.1,1.2,.6,4.3,237
22103,2012-01-09 04:00,10.4,350,13.5,1029.6,59,4.3,13.6,1.7,1.3,.6,3.8,242
22103,2012-01-09 05:00,9.9,360,12.3,1029.3,58,4,13.5,1.5,1,.5,3.8,226
22103,2012-01-09 06:00,9.7,337,14.4,1028.9,60,4.1,13.4,1.6,1.1,.5,3.6,223
22103,2012-01-09 07:00,10.7,344,13.8,1029.2,60,4,13.3,1.5,1.2,.6,3.8,196
22103,2012-01-09 08:00,11.1,350,13.9,1029.8,61,4.1,13.2,1.8,1.4,.7,4.3,136
22103,2012-01-09 09:00,10.2,0,12.8,1030.1,57,4.3,12.7,2.4,1.2,.6,4.6,138
22103,2012-01-09 10:00,10,355,13.2,1030.7,56,4.3,12.5,1.6,1.2,.6,4.3,116
22103,2012-01-09 11:00,8.1,8,11.6,1031.1,55,4.5,12.3,1.5,1.1,.5,4.3,145
22103,2012-01-09 12:00,7.2,350,9.6,1030.1,53,4.5,12.3,1.2,.9,.4,4,237
22103,2012-01-09 13:00,5.4,17,7.8,1029.8,50,4.4,12.2,1,.8,.4,3.6,250
22103,2012-01-09 14:00,4.6,345,6.5,1029.3,49,4.7,12.3,1,.6,.3,4,290
22103,2012-01-09 15:00,5,330,7.9,1028.6,53,5.3,12.3,.7,.5,.3,4.6,351
22103,2012-01-09 16:00,3.8,316,6.9,1028,52,5.4,12.3,.7,.5,.3,2.5,235
22103,2012-01-09 17:00,4.7,320,6.7,1027.9,54,5.7,12.3,.6,.4,.2,4.6,46
22103,2012-01-09 18:00,6,312,8.2,1028.6,55,6.2,13.2,.7,.5,.2,6.4,29
22103,2012-01-09 19:00,7,322,9.1,1028.5,52,6.6,13.4,.9,.6,.3,2.5,218
22103,2012-01-09 20:00,7.9,326,10.3,1028.4,58,6.2,13.4,1,.7,.4,3,219
22103,2012-01-09 21:00,6.7,324,9.2,1028.3,59,5.9,13.4,1.2,.8,.4,3.6,228
22103,2012-01-09 22:00,8.3,335,11.1,1028.6,58,5.7,13.4,1.6,1,.5,3.8,222
22103,2012-01-09 23:00,6.1,330,8.7,1028.4,59,5.3,13.3,1.4,.9,.4,3.8,239
22103,2012-01-10 00:00,5.8,338,8,1027.8,58,5.1,13.3,1.2,.8,.4,3.8,223
22103,2012-01-10 01:00,5.9,337,8.1,1027.8,58,5.1,13.3,.9,.7,.4,3.6,240
22103,2012-01-10 02:00,6.6,328,9.3,1027.4,59,5.1,13.3,.9,.6,.3,3,220
22103,2012-01-10 03:00,6.9,331,9.4,1028.1,58,5.4,13.1,1.2,.7,.3,2.9,238
22103,2012-01-10 04:00,8.1,333,11.1,1028,56,5.6,12.8,.9,.6,.3,2.9,221
22103,2012-01-10 05:00,8.2,330,10.5,1027.6,57,5.9,11.9,.9,.6,.3,2.9,209
22103,2012-01-10 06:00,9,335,11.9,1026.7,61,5.5,11.9,.9,.7,.4,3.2,211
22103,2012-01-10 07:00,8,26,11.1,1027,59,5.3,11.9,1,.7,.4,3.4,215
22103,2012-01-10 08:00,7.7,334,11,1027.1,59,4.9,11.8,1.4,.9,.4,3.8,162
22103,2012-01-10 09:00,7.1,342,10.1,1027.6,62,4.9,12.6,1.2,.9,.4,4,137
22103,2012-01-10 10:00,7.3,326,9.6,1027.6,59,4.8,12.9,1.2,.8,.4,4,114
22103,2012-01-10 11:00,7.9,333,13.3,1027.7,60,4.9,12.8,1.1,.7,.4,3.8,128
22103,2012-01-10 12:00,9.3,295,12,1027.4,61,5,12.4,1.3,.8,.4,3.6,228
22103,2012-01-10 13:00,10.2,319,13.4,1026.4,60,4.8,12.2,1.3,1,.5,3.8,226
22103,2012-01-10 14:00,9.8,330,12.7,1024.9,60,4.7,12.2,1.9,1,.5,3.8,230
22103,2012-01-10 15:00,9.7,324,12.2,1024.7,53,5.2,12.5,1.4,1.1,.5,3.8,224
22103,2012-01-10 16:00,9.6,329,13.5,1024.9,50,5.3,12.7,1.5,1.1,.5,3.6,232
22103,2012-01-10 17:00,8.8,0,11.4,1024.9,47,5.4,12.7,1.3,1,.5,3.6,226
22103,2012-01-10 18:00,8.5,321,11.3,1025.6,49,5.4,12.4,1.5,.9,.4,3.6,229
22103,2012-01-10 19:00,8.9,354,11.7,1025.8,48,5.7,11.9,1.3,.9,.4,3.6,241
22103,2012-01-10 20:00,9.2,339,12,1026.3,50,5.4,12,1.6,.9,.5,3.4,245
22103,2012-01-10 21:00,10.8,341,14.6,1026.1,50,5.2,12,1.2,1.1,.5,4,234
22103,2012-01-10 22:00,9.1,330,11.9,1026.5,53,4.7,12,1.4,1,.5,3.8,227
22103,2012-01-10 23:00,9.5,315,12.9,1027.1,53,4.6,11.9,1.6,1,.5,4,228
22103,2012-01-11 00:00,9.4,354,13.3,1026.7,50,4.6,11.9,1.5,1.1,.6,3.8,226
22103,2012-01-11 01:00,11.2,342,14.8,1026.8,49,4.5,11.7,1.6,1.2,.6,4,223
22103,2012-01-11 02:00,9.6,335,12.3,1027.1,54,4.4,11.7,1.7,1.2,.6,3.8,227
22103,2012-01-11 03:00,9.2,343,11.3,1027.2,58,4.1,11.6,1.5,1.1,.6,4,210
22103,2012-01-11 04:00,8.1,340,10.3,,60,4,11.4,1.6,1.1,.5,3.6,225
22103,2012-01-11 05:00,10.9,329,14,1027.4,59,4.3,11.3,1.5,1,.5,3.8,256
22103,2012-01-11 06:00,10.2,335,13.2,1027.7,59,4.1,11.2,1.7,1.2,.6,4,238
22103,2012-01-11 07:00,9.1,320,11.7,1028.1,61,4.3,11.2,1.5,1.1,.5,4.3,222
22103,2012-01-11 08:00,8.9,340,11.7,1028.3,62,4.1,11.2,1.6,.9,.5,4,214
22103,2012-01-11 09:00,10.4,322,13.8,1028.4,61,4,11,1.6,1,.5,3.8,221
22103,2012-01-11 10:00,10.2,340,13.1,1029.2,61,3.8,11,1.6,1,.5,4.3,206
22103,2012-01-11 11:00,10.9,312,14.2,,59,3.3,10.9,1.9,1.1,.6,4.3,227
22103,2012-01-11 12:00,11.7,329,15.3,1030.1,60,2.8,11.7,2,1.3,.7,4.3,147
22103,2012-01-11 13:00,10,54,15.5,1029.1,60,2.3,11.9,2.1,1.6,.8,4.9,201
22103,2012-01-11 14:00,11.2,343,15.2,1028.2,56,2.4,11.6,2.2,1.4,.7,4.6,240
22103,2012-01-11 15:00,10.3,337,13.1,1028,55,2.4,11.7,2,1.4,.7,4.6,243
22103,2012-01-11 16:00,10.5,323,13.4,1028.4,56,1.8,11.7,2,1.3,.6,4.3,254
22103,2012-01-11 17:00,9.9,331,15.4,1029.1,52,1.8,10.8,1.5,1.2,.6,4,242
22103,2012-01-11 18:00,9.5,338,14,1029.7,46,1.6,10.5,2,1.3,.6,3.8,222
22103,2012-01-11 19:00,10.7,330,13.8,1030.3,49,1.3,10,2.2,1.2,.6,3.8,237
22103,2012-01-11 20:00,8.7,338,11.3,1030.5,46,1,10.2,2,1.3,.6,4,210
