지점,일시,풍속(m/s),풍향(deg),GUST풍속(m/s),현지기압(hPa),습도(%),기온(°C),수온(°C),최대파고(m),유의파고(m),평균파고(m),파주기(sec),파향(deg)
22107,2017-01-01 00:00,2.7,44,5.1,1029.9,62,15,17.4,.5,.4,.3,9.1,358
22107,2017-01-01 01:00,3.1,13,5.6,1030.1,61,15,17.5,.6,.3,.2,9.1,20
22107,2017-01-01 02:00,3.4,16,5,1029.7,63,15.1,17.5,.5,.4,.2,9.1,20
22107,2017-01-01 03:00,4.4,36,7.1,1029.8,60,15.2,17.5,.7,.4,.3,2.8,338
22107,2017-01-01 04:00,4.3,46,6.4,1029.8,60,14.9,17.5,.8,.5,.3,2.7,344
22107,2017-01-01 05:00,4.3,15,6.1,1029.8,60,15,17.5,.6,.3,.2,9.1,190
22107,2017-01-01 06:00,4.3,17,6.4,1029.4,60,15.1,17.4,.5,.3,.2,2.4,315
22107,2017-01-01 07:00,3.1,23,5.1,1029.5,63,15.5,17.3,.5,.3,.2,10.7,187
22107,2017-01-01 08:00,3,3,4.8,1029.8,62,14.2,17.3,.6,.4,.3,10.7,170
22107,2017-01-01 09:00,3.5,17,5.8,1030.2,62,14.6,17.3,.5,.4,.2,9.1,172
22107,2017-01-01 10:00,2.9,356,4.9,1030.3,64,14.8,17.2,.6,.4,.3,9.1,135
22107,2017-01-01 11:00,2.2,85,3.3,1030.7,63,15,17.3,.5,.4,.3,9.1,33
22107,2017-01-01 12:00,1.4,66,2.6,1030.4,61,15.1,17.3,.7,.4,.3,9.1,16
22107,2017-01-01 13:00,.8,29,1.8,1029.5,58,15.7,17.5,.6,.4,.3,8,358
22107,2017-01-01 14:00,1.1,115,2.3,1028.2,60,15.9,17.6,.6,.4,.3,7.1,31
22107,2017-01-01 15:00,2,164,3,1027.1,60,15.8,17.7,.6,.4,.3,8,6
22107,2017-01-01 16:00,2.5,116,4.5,1026.3,62,15.6,17.8,.6,.4,.3,9.1,334
22107,2017-01-01 17:00,3,145,4.7,1026.1,63,16.1,17.6,.5,.3,.2,9.1,283
22107,2017-01-01 18:00,2.3,188,3.8,1026.1,63,15.8,17.6,.5,.3,.2,10.7,202
22107,2017-01-01 19:00,1.8,185,3.4,1026.1,65,16.3,17.5,.5,.3,.2,8,221
22107,2017-01-01 20:00,.8,22,1.5,1026.2,66,17.4,17.5,.5,.3,.2,10.7,182
22107,2017-01-01 21:00,.2,107,1.4,1026,65,17.7,17.4,.5,.3,.2,4.6,157
22107,2017-01-01 22:00,2,63,2.9,1025.4,65,18.1,17.4,.6,.3,.2,9.1,147
22107,2017-01-01 23:00,2.8,63,4.1,1024.9,66,18.1,17.4,.6,.3,.2,9.1,47
22107,2017-01-02 00:00,2.6,56,3.4,1024.7,70,17.9,17.4,.6,.4,.3,9.1,21
22107,2017-01-02 01:00,2.2,55,3.7,1024.4,72,18,17.4,.6,.4,.3,9.1,6
