지점,일시,풍속(m/s),풍향(deg),GUST풍속(m/s),현지기압(hPa),습도(%),기온(°C),수온(°C),최대파고(m),유의파고(m),평균파고(m),파주기(sec),파향(deg)
22187,2015-12-22 00:00,3.8,22,5.9,1027.6,73,13.9,19.6,1.1,.7,.5,4.9,358
22187,2015-12-22 01:00,3.7,30,5.7,1027.5,71,13.9,19.5,1.1,.7,.5,4.9,328
22187,2015-12-22 02:00,4.9,21,6.9,1027.1,74,13.8,19.6,1.2,.8,.5,5.3,301
22187,2015-12-22 03:00,4.7,29,6.5,1026.9,76,14,19.5,1,.7,.5,4.9,249
22187,2015-12-22 04:00,3.9,24,6.4,1026.8,74,14.1,19.6,.9,.6,.4,4.9,239
22187,2015-12-22 05:00,3.8,32,5.7,1026.6,74,14.4,19.6,.9,.5,.4,5.3,246
22187,2015-12-22 06:00,1.9,30,4.4,1026.7,74,14.7,19.6,.8,.6,.4,4.9,213
22187,2015-12-22 07:00,3.2,26,5.6,1026.5,75,14.8,19.6,.7,.5,.4,5.3,200
22187,2015-12-22 08:00,3.3,2,6.4,1026.9,76,15,19.6,.8,.5,.4,5.3,212
22187,2015-12-22 09:00,5.6,31,7.3,1027.1,82,14.8,19.6,.9,.6,.4,3.2,17
22187,2015-12-22 10:00,2.8,62,4.4,1027.4,73,15.6,19.6,.8,.5,.4,2.9,44
22187,2015-12-22 11:00,3.6,70,5.4,1027.7,74,16,19.6,.8,.5,.4,4.3,234
22187,2015-12-22 12:00,3.9,103,5.9,1027.4,72,16.1,19.6,.7,.4,.3,5.3,357
22187,2015-12-22 13:00,2.8,118,4.8,1026.6,71,16.3,19.6,.6,.4,.3,4.9,326
22187,2015-12-22 14:00,2.9,128,4.6,1025.8,72,16.5,19.7,1,.6,.4,4.9,180
22187,2015-12-22 15:00,3.7,119,5.5,1024.7,72,16.7,19.6,.6,.4,.3,4.6,22
22187,2015-12-22 16:00,3.4,127,5.1,1024.6,71,16.9,19.6,.7,.5,.3,4.6,257
22187,2015-12-22 17:00,3.9,113,5.8,1023.9,70,17.1,19.6,.8,.5,.3,3.4,234
22187,2015-12-22 18:00,3.3,130,4.6,1024.1,71,17.3,19.6,.8,.5,.4,3.8,197
22187,2015-12-22 19:00,4.5,122,6.2,1023.6,72,17.5,19.5,.7,.5,.4,4.6,15
22187,2015-12-22 20:00,4.4,125,6.8,1024.1,72,17.7,19.6,.8,.6,.4,4,230
22187,2015-12-22 21:00,4.5,122,6.9,1023.9,71,17.7,19.7,.9,.5,.4,4.3,200
22187,2015-12-22 22:00,5.4,115,7.1,1023.4,73,17.9,19.7,1,.6,.4,4.9,195
22187,2015-12-22 23:00,5.6,134,8.8,1023.8,72,17.9,19.7,1,.6,.5,4.6,201
22187,2015-12-23 00:00,5.9,126,9,1023,73,18,19.7,1.1,.7,.5,4.9,181
22187,2015-12-23 01:00,5,128,8.2,1023.5,74,18,19.7,1.3,.7,.5,4.9,169
22187,2015-12-23 02:00,4.9,139,7.2,1022,77,18.1,19.7,1.3,.8,.5,4.9,156
22187,2015-12-23 03:00,6.4,101,8.7,1021.3,80,17.7,19.7,1.1,.8,.5,3.8,205
22187,2015-12-23 04:00,6.4,86,8.7,1020,86,17.4,19.6,1.6,.8,.6,4.6,11
22187,2015-12-23 05:00,7.5,64,10.5,1019.7,89,16.8,19.6,1.5,.8,.6,3.8,41
22187,2015-12-23 06:00,8.9,66,11.9,1018.9,88,16.8,19.6,1.4,1,.7,3.6,30
22187,2015-12-23 07:00,8.7,79,11.8,1018.3,86,16.9,19.6,1.5,1,.7,3.6,1
22187,2015-12-23 08:00,8.6,72,11.9,1018.8,89,16.5,19.6,1.9,1.2,.8,4,359
22187,2015-12-23 09:00,7.3,82,9.9,1019.2,87,16.6,19.6,2.1,1.1,.8,4,6
22187,2015-12-23 10:00,7,76,9.1,1019.4,91,16.6,19.6,1.8,1.1,.8,4.3,359
22187,2015-12-23 11:00,5.7,50,7.7,1019.7,87,16.8,19.7,1.8,1.3,.9,4.3,344
22187,2015-12-23 12:00,5.5,44,7.6,1019.2,84,17.1,19.7,1.8,1.1,.8,4.9,329
22187,2015-12-23 13:00,4.4,64,6.3,1018.9,84,17.2,19.8,1.6,1,.7,4.6,161
22187,2015-12-23 14:00,3.7,56,5.7,1018.6,79,17.7,19.9,1.4,1.1,.8,4.9,184
22187,2015-12-23 15:00,3.9,54,5.5,1018,80,17.7,19.8,2,1.1,.8,4.6,170
22187,2015-12-23 16:00,2.5,55,4.6,1017.9,79,17.7,19.7,1.7,.9,.7,4.9,172
22187,2015-12-23 17:00,3.8,28,5.6,1017.7,82,17.8,19.7,1.9,.9,.6,4.3,78
22187,2015-12-23 18:00,8.7,54,12.1,1018.6,90,16.7,19.7,1.8,1,.7,4.3,111
22187,2015-12-23 19:00,8.3,341,11.7,1018.8,89,15.9,19.7,1.9,1,.7,4,25
22187,2015-12-23 20:00,6.7,68,11.9,1018.7,88,16.2,19.4,2,1.1,.8,4.6,89
22187,2015-12-23 21:00,7.8,341,12.1,1019,86,16,19.3,1.8,1,.7,4.6,33
22187,2015-12-23 22:00,7.5,13,10.2,1018.9,84,16.1,19.2,1.6,1,.7,3.8,29
22187,2015-12-23 23:00,6.8,23,9.3,1019.2,85,15.7,19.2,1.9,1,.7,4.3,116
22187,2015-12-24 01:00,9.3,352,11.7,1019.1,89,14.9,19.2,1.7,.9,.7,4,53
22187,2015-12-24 02:00,10.1,359,12.8,1018.7,89,14.7,19.2,2,1.1,.8,3.4,28
22187,2015-12-24 03:00,8,9,11,1019.2,87,14.5,19.2,1.4,1,.7,4.9,144
22187,2015-12-24 04:00,8.8,4,11.8,1018.4,86,14.5,19.1,1.4,1,.7,3.8,30
22187,2015-12-24 05:00,10.2,23,13.7,1017.6,84,14,19.1,1.6,1,.7,4.3,42
22187,2015-12-24 06:00,9.7,352,12.8,1018.1,83,13.6,19.2,1.9,1.1,.8,3.8,5
22187,2015-12-24 07:00,10.8,13,14,1018,82,13.8,19.1,1.9,1.2,.8,3.8,355
22187,2015-12-24 08:00,10.4,16,13.7,1018.2,78,13.5,19.1,1.7,1,.7,3.8,2
22187,2015-12-24 09:00,10.7,3,14.8,1018.3,81,13.4,19.3,1.9,1.2,.8,4.6,340
22187,2015-12-24 10:00,10.6,358,15.1,1018.7,74,13.1,19.4,2.3,1.3,.9,4.6,4
22187,2015-12-24 11:00,10,350,13.6,1018.7,71,13.3,19.5,2.1,1.4,1,4.9,14
22187,2015-12-24 12:00,10.2,11,13.5,1018.4,75,13.6,19.6,2.1,1.3,1,4.3,23
22187,2015-12-24 13:00,10.4,9,13.8,1018,75,13.4,19.5,1.7,1.2,.9,4.3,41
22187,2015-12-24 14:00,10.5,344,13.8,1017.4,76,13.3,19.5,2.9,1.5,1.1,4.6,40
22187,2015-12-24 16:00,10,350,13.9,1016.8,74,13.4,19.6,2,1.2,.8,4.6,65
22187,2015-12-24 17:00,12.8,341,17.1,1017.5,74,12.8,19.6,2.6,1.5,1.1,4.3,46
22187,2015-12-24 18:00,12,346,16.5,1018.1,72,12.8,19.5,2.3,1.6,1.1,4,13
22187,2015-12-24 19:00,9.2,5,15.1,1018.2,72,12.6,19.5,2.5,1.4,1,4.3,9
22187,2015-12-24 20:00,12.4,261,20.1,1017.9,72,12.6,19.4,2.8,1.6,1.1,4.3,350
22187,2015-12-24 21:00,12.6,332,17.9,1018.2,67,12.2,19.3,2.9,1.7,1.2,4.9,284
22187,2015-12-24 22:00,13,1,18.2,1018.6,64,12.3,19.4,2.1,1.4,1,5.3,321
22187,2015-12-24 23:00,6.9,9,18.2,1019.2,64,11.7,19.4,2.4,1.6,1.1,4.6,83
22187,2015-12-25 00:00,11.9,344,17.4,1019.5,67,11.6,19.1,3.1,1.4,1,4.9,25
22187,2015-12-25 01:00,13,359,18.9,1019.3,70,11.3,19.2,2.2,1.6,1.1,5.3,56
