지점,일시,풍속(m/s),풍향(deg),GUST풍속(m/s),현지기압(hPa),습도(%),기온(°C),수온(°C),최대파고(m),유의파고(m),평균파고(m),파주기(sec),파향(deg)
22106,2008-11-14 19:00,5.5,55,7.5,1021.9,70,16.6,20.7,1.1,.7,.4,2.3,22
22106,2008-11-14 20:00,4.8,62,6.6,1022,66,16.5,20.7,1.2,.8,.4,2.7,331
22106,2008-11-14 21:00,4.6,65,6.5,1021.8,67,16.5,20.6,1.1,.7,.3,2.7,4
22106,2008-11-14 22:00,3,59,4.5,1021.8,66,16.6,20.7,1.1,.7,.3,2.4,180
22106,2008-11-15 00:00,3.4,72,6.1,1021,67,16.5,21,.8,.5,.3,2.3,359
22106,2008-11-15 01:00,2.7,81,4.3,1020.8,67,16.5,20.9,.8,.5,.3,2.5,199
22106,2008-11-15 02:00,2.2,75,3.7,1020.5,68,16.6,21,.9,.5,.3,2.4,19
22106,2008-11-15 03:00,1.7,49,2.9,1020.6,68,16.6,21,.8,.5,.3,2.7,310
22106,2008-11-15 04:00,2.5,92,4.2,1019.7,69,16.6,21.1,1,.6,.3,2.3,222
22106,2008-11-15 05:00,2.3,99,3.9,1019.4,68,16.6,21.1,.9,.5,.3,2.9,203
22106,2008-11-15 06:00,2,80,4,1019,71,16.5,21.2,.8,.5,.3,2.3,23
22106,2008-11-15 07:00,2.6,91,3.9,1018.7,72,16.6,21.2,.7,.5,.2,2.9,20
22106,2008-11-15 08:00,3.1,115,4.7,1018.6,68,16.9,21.2,.9,.5,.3,2.5,169
22106,2008-11-15 09:00,1.9,167,3.4,1019,65,17.2,21.2,.7,.5,.3,3.2,32
22106,2008-11-15 10:00,3.4,254,5,1018.7,73,16.8,20.4,.8,.5,.3,3.2,353
22106,2008-11-15 11:00,2.5,275,4,1018.3,77,16.6,20.8,.7,.4,.2,2.5,22
22106,2008-11-15 12:00,2,242,3.4,1017.8,68,16.9,21.2,.7,.4,.2,3,40
22106,2008-11-15 13:00,1,295,2.2,1016.4,62,17.2,21.5,.6,.4,.2,2.9,333
22106,2008-11-15 14:00,.5,166,1.9,1015.2,63,17.6,21.4,.6,.4,.2,2.8,324
22106,2008-11-15 15:00,1.8,124,2.9,1014.4,65,17.4,21.2,.6,.4,.2,2.7,178
22106,2008-11-15 16:00,2.1,109,3.2,1014.2,67,17.5,21.2,.6,.3,.2,2.7,52
22106,2008-11-15 17:00,.6,106,2.3,1014.2,68,17.7,21.2,.7,.4,.2,2.6,195
22106,2008-11-15 18:00,1.1,169,2.1,1014.2,67,17.6,21.2,.7,.4,.2,2.7,194
22106,2008-11-15 19:00,1.6,244,2.6,1014,68,17.7,21.2,.6,.4,.2,5.3,170
22106,2008-11-15 20:00,2.9,267,4.7,1014.1,68,17.7,21.1,.7,.4,.2,2.8,351
22106,2008-11-15 21:00,4.5,299,6.4,1013.9,66,17.6,21,.8,.4,.2,2.6,349
22106,2008-11-15 22:00,5.5,309,7.2,1013.8,58,17.5,21.2,.8,.5,.2,2.4,354
22106,2008-11-15 23:00,6,332,8.1,1013.3,57,17.3,21.1,.9,.5,.3,2.1,216
22106,2008-11-16 00:00,5.7,337,7.6,1013.1,68,17.3,21,1.1,.6,.3,2.3,179
22106,2008-11-16 01:00,6,330,7.5,1013.4,73,17.2,21,1,.6,.3,2,161
22106,2008-11-16 02:00,4.3,333,6.2,1013.6,71,17,21,1,.6,.3,2,192
22106,2008-11-16 03:00,3.5,323,5.5,1013.8,60,17.2,20.8,1,.6,.3,2.1,21
22106,2008-11-16 04:00,4.7,318,6.8,1013.9,65,17,20.9,1.1,.7,.4,2.7,10
22106,2008-11-16 05:00,6,325,7.9,1013.7,61,16.4,20.9,1.3,.8,.4,2.6,324
22106,2008-11-16 06:00,5.4,316,7.6,1014,65,16.2,20.8,1.5,.8,.4,2,5
